166	21	3	\N	300	0	\N	2026-04-08 10:56:22.055+00	2026-04-08 10:56:22.055+00	\N	\N	Ожидает	\N	\N	packing	300	0	2026-04-15	2026-04-15	1	\N	\N
167	21	1	\N	300	0	\N	2026-04-08 10:56:22.153+00	2026-04-08 10:56:22.153+00	\N	\N	Ожидает	\N	\N	fg_warehouse	300	0	2026-04-16	2026-04-16	1	\N	\N
168	21	1	\N	300	0	\N	2026-04-08 10:56:22.255+00	2026-04-08 10:56:22.255+00	\N	\N	Ожидает	\N	\N	shipping	300	0	2026-04-17	2026-04-17	1	\N	\N
169	22	1	\N	360	0	\N	2026-04-08 10:58:41.656+00	2026-04-08 10:58:41.656+00	\N	\N	Ожидает	\N	\N	procurement	360	0	2026-04-08	2026-04-10	3	\N	\N
170	22	1	\N	360	0	\N	2026-04-08 10:58:41.658+00	2026-04-08 10:58:41.658+00	\N	\N	Ожидает	\N	\N	warehouse	360	0	2026-04-11	2026-04-11	1	\N	\N
171	22	1	\N	360	0	\N	2026-04-08 10:58:41.66+00	2026-04-08 10:58:41.66+00	\N	\N	Ожидает	\N	\N	cutting	360	0	2026-04-12	2026-04-12	1	\N	\N
172	22	1	\N	360	0	\N	2026-04-08 10:58:41.662+00	2026-04-08 10:58:41.662+00	\N	\N	Ожидает	\N	\N	sewing	360	0	2026-04-13	2026-04-13	1	\N	\N
173	22	1	\N	360	0	\N	2026-04-08 10:58:41.665+00	2026-04-08 10:58:41.665+00	\N	\N	Ожидает	\N	\N	qc	360	0	2026-04-14	2026-04-14	1	\N	\N
174	22	3	\N	360	0	\N	2026-04-08 10:58:41.666+00	2026-04-08 10:58:41.666+00	\N	\N	Ожидает	\N	\N	packing	360	0	2026-04-15	2026-04-15	1	\N	\N
175	22	1	\N	360	0	\N	2026-04-08 10:58:41.669+00	2026-04-08 10:58:41.669+00	\N	\N	Ожидает	\N	\N	fg_warehouse	360	0	2026-04-16	2026-04-16	1	\N	\N
176	22	1	\N	360	0	\N	2026-04-08 10:58:41.671+00	2026-04-08 10:58:41.671+00	\N	\N	Ожидает	\N	\N	shipping	360	0	2026-04-17	2026-04-17	1	\N	\N
177	23	1	\N	450	0	\N	2026-04-08 11:00:42.756+00	2026-04-08 11:00:42.756+00	\N	\N	Ожидает	\N	\N	procurement	450	0	2026-04-08	2026-04-10	3	\N	\N
178	23	1	\N	450	0	\N	2026-04-08 11:00:42.758+00	2026-04-08 11:00:42.758+00	\N	\N	Ожидает	\N	\N	warehouse	450	0	2026-04-11	2026-04-11	1	\N	\N
179	23	1	\N	450	0	\N	2026-04-08 11:00:42.759+00	2026-04-08 11:00:42.759+00	\N	\N	Ожидает	\N	\N	cutting	450	0	2026-04-12	2026-04-12	1	\N	\N
180	23	1	\N	450	0	\N	2026-04-08 11:00:42.761+00	2026-04-08 11:00:42.761+00	\N	\N	Ожидает	\N	\N	sewing	450	0	2026-04-13	2026-04-13	1	\N	\N
181	23	1	\N	450	0	\N	2026-04-08 11:00:42.762+00	2026-04-08 11:00:42.762+00	\N	\N	Ожидает	\N	\N	qc	450	0	2026-04-14	2026-04-14	1	\N	\N
182	23	3	\N	450	0	\N	2026-04-08 11:00:42.765+00	2026-04-08 11:00:42.765+00	\N	\N	Ожидает	\N	\N	packing	450	0	2026-04-15	2026-04-15	1	\N	\N
183	23	1	\N	450	0	\N	2026-04-08 11:00:42.767+00	2026-04-08 11:00:42.767+00	\N	\N	Ожидает	\N	\N	fg_warehouse	450	0	2026-04-16	2026-04-16	1	\N	\N
184	23	1	\N	450	0	\N	2026-04-08 11:00:42.769+00	2026-04-08 11:00:42.769+00	\N	\N	Ожидает	\N	\N	shipping	450	0	2026-04-17	2026-04-17	1	\N	\N
185	24	1	\N	1350	0	\N	2026-04-08 11:05:10.854+00	2026-04-08 11:05:10.854+00	\N	\N	Ожидает	\N	\N	procurement	1350	0	2026-04-08	2026-04-10	3	\N	\N
186	24	1	\N	1350	0	\N	2026-04-08 11:05:10.857+00	2026-04-08 11:05:10.857+00	\N	\N	Ожидает	\N	\N	warehouse	1350	0	2026-04-11	2026-04-11	1	\N	\N
187	24	1	\N	1350	0	\N	2026-04-08 11:05:10.859+00	2026-04-08 11:05:10.859+00	\N	\N	Ожидает	\N	\N	cutting	1350	0	2026-04-12	2026-04-12	1	\N	\N
188	24	1	\N	1350	0	\N	2026-04-08 11:05:10.861+00	2026-04-08 11:05:10.861+00	\N	\N	Ожидает	\N	\N	sewing	1350	0	2026-04-13	2026-04-13	1	\N	\N
189	24	1	\N	1350	0	\N	2026-04-08 11:05:10.863+00	2026-04-08 11:05:10.863+00	\N	\N	Ожидает	\N	\N	qc	1350	0	2026-04-14	2026-04-14	1	\N	\N
190	24	3	\N	1350	0	\N	2026-04-08 11:05:10.864+00	2026-04-08 11:05:10.864+00	\N	\N	Ожидает	\N	\N	packing	1350	0	2026-04-15	2026-04-15	1	\N	\N
191	24	1	\N	1350	0	\N	2026-04-08 11:05:10.866+00	2026-04-08 11:05:10.866+00	\N	\N	Ожидает	\N	\N	fg_warehouse	1350	0	2026-04-16	2026-04-16	1	\N	\N
192	24	1	\N	1350	0	\N	2026-04-08 11:05:10.867+00	2026-04-08 11:05:10.867+00	\N	\N	Ожидает	\N	\N	shipping	1350	0	2026-04-17	2026-04-17	1	\N	\N
193	25	1	\N	2500	0	\N	2026-04-08 11:08:41.648+00	2026-04-08 11:08:41.648+00	\N	\N	Ожидает	\N	\N	procurement	2500	0	2026-04-08	2026-04-10	3	\N	\N
194	25	1	\N	2500	0	\N	2026-04-08 11:08:41.652+00	2026-04-08 11:08:41.652+00	\N	\N	Ожидает	\N	\N	warehouse	2500	0	2026-04-11	2026-04-11	1	\N	\N
195	25	1	\N	2500	0	\N	2026-04-08 11:08:41.653+00	2026-04-08 11:08:41.653+00	\N	\N	Ожидает	\N	\N	cutting	2500	0	2026-04-12	2026-04-12	1	\N	\N
196	25	1	\N	2500	0	\N	2026-04-08 11:08:41.655+00	2026-04-08 11:08:41.655+00	\N	\N	Ожидает	\N	\N	sewing	2500	0	2026-04-13	2026-04-13	1	\N	\N
197	25	1	\N	2500	0	\N	2026-04-08 11:08:41.657+00	2026-04-08 11:08:41.657+00	\N	\N	Ожидает	\N	\N	qc	2500	0	2026-04-14	2026-04-14	1	\N	\N
198	25	3	\N	2500	0	\N	2026-04-08 11:08:41.659+00	2026-04-08 11:08:41.659+00	\N	\N	Ожидает	\N	\N	packing	2500	0	2026-04-15	2026-04-15	1	\N	\N
199	25	1	\N	2500	0	\N	2026-04-08 11:08:41.66+00	2026-04-08 11:08:41.66+00	\N	\N	Ожидает	\N	\N	fg_warehouse	2500	0	2026-04-16	2026-04-16	1	\N	\N
200	25	1	\N	2500	0	\N	2026-04-08 11:08:41.662+00	2026-04-08 11:08:41.662+00	\N	\N	Ожидает	\N	\N	shipping	2500	0	2026-04-17	2026-04-17	1	\N	\N
201	26	1	\N	195	0	\N	2026-04-08 11:11:14.256+00	2026-04-08 11:11:14.256+00	\N	\N	Ожидает	\N	\N	procurement	195	0	2026-04-08	2026-04-10	3	\N	\N
202	26	1	\N	195	0	\N	2026-04-08 11:11:14.258+00	2026-04-08 11:11:14.258+00	\N	\N	Ожидает	\N	\N	warehouse	195	0	2026-04-11	2026-04-11	1	\N	\N
203	26	1	\N	195	0	\N	2026-04-08 11:11:14.26+00	2026-04-08 11:11:14.26+00	\N	\N	Ожидает	\N	\N	cutting	195	0	2026-04-12	2026-04-12	1	\N	\N
204	26	1	\N	195	0	\N	2026-04-08 11:11:14.262+00	2026-04-08 11:11:14.262+00	\N	\N	Ожидает	\N	\N	sewing	195	0	2026-04-13	2026-04-13	1	\N	\N
205	26	1	\N	195	0	\N	2026-04-08 11:11:14.263+00	2026-04-08 11:11:14.263+00	\N	\N	Ожидает	\N	\N	qc	195	0	2026-04-14	2026-04-14	1	\N	\N
206	26	3	\N	195	0	\N	2026-04-08 11:11:14.265+00	2026-04-08 11:11:14.265+00	\N	\N	Ожидает	\N	\N	packing	195	0	2026-04-15	2026-04-15	1	\N	\N
207	26	1	\N	195	0	\N	2026-04-08 11:11:14.268+00	2026-04-08 11:11:14.268+00	\N	\N	Ожидает	\N	\N	fg_warehouse	195	0	2026-04-16	2026-04-16	1	\N	\N
208	26	1	\N	195	0	\N	2026-04-08 11:11:14.269+00	2026-04-08 11:11:14.269+00	\N	\N	Ожидает	\N	\N	shipping	195	0	2026-04-17	2026-04-17	1	\N	\N
209	27	1	\N	315	0	\N	2026-04-08 11:24:19.049+00	2026-04-08 11:24:19.049+00	\N	\N	Ожидает	\N	\N	procurement	315	0	2026-04-08	2026-04-10	3	\N	\N
210	27	1	\N	315	0	\N	2026-04-08 11:24:19.055+00	2026-04-08 11:24:19.055+00	\N	\N	Ожидает	\N	\N	warehouse	315	0	2026-04-11	2026-04-11	1	\N	\N
211	27	1	\N	315	0	\N	2026-04-08 11:24:19.058+00	2026-04-08 11:24:19.058+00	\N	\N	Ожидает	\N	\N	cutting	315	0	2026-04-12	2026-04-12	1	\N	\N
212	27	1	\N	315	0	\N	2026-04-08 11:24:19.06+00	2026-04-08 11:24:19.06+00	\N	\N	Ожидает	\N	\N	sewing	315	0	2026-04-13	2026-04-13	1	\N	\N
213	27	1	\N	315	0	\N	2026-04-08 11:24:19.061+00	2026-04-08 11:24:19.061+00	\N	\N	Ожидает	\N	\N	qc	315	0	2026-04-14	2026-04-14	1	\N	\N
214	27	3	\N	315	0	\N	2026-04-08 11:24:19.063+00	2026-04-08 11:24:19.063+00	\N	\N	Ожидает	\N	\N	packing	315	0	2026-04-15	2026-04-15	1	\N	\N
215	27	1	\N	315	0	\N	2026-04-08 11:24:19.064+00	2026-04-08 11:24:19.064+00	\N	\N	Ожидает	\N	\N	fg_warehouse	315	0	2026-04-16	2026-04-16	1	\N	\N
216	27	1	\N	315	0	\N	2026-04-08 11:24:19.066+00	2026-04-08 11:24:19.066+00	\N	\N	Ожидает	\N	\N	shipping	315	0	2026-04-17	2026-04-17	1	\N	\N
217	28	1	\N	2400	0	\N	2026-04-08 11:30:09.014+00	2026-04-08 11:30:09.014+00	\N	\N	Ожидает	\N	\N	procurement	2400	0	2026-04-08	2026-04-10	3	\N	\N
218	28	1	\N	2400	0	\N	2026-04-08 11:30:09.022+00	2026-04-08 11:30:09.022+00	\N	\N	Ожидает	\N	\N	warehouse	2400	0	2026-04-11	2026-04-11	1	\N	\N
219	28	1	\N	2400	0	\N	2026-04-08 11:30:09.025+00	2026-04-08 11:30:09.025+00	\N	\N	Ожидает	\N	\N	cutting	2400	0	2026-04-12	2026-04-12	1	\N	\N
220	28	1	\N	2400	0	\N	2026-04-08 11:30:09.026+00	2026-04-08 11:30:09.026+00	\N	\N	Ожидает	\N	\N	sewing	2400	0	2026-04-13	2026-04-13	1	\N	\N
221	28	1	\N	2400	0	\N	2026-04-08 11:30:09.051+00	2026-04-08 11:30:09.051+00	\N	\N	Ожидает	\N	\N	qc	2400	0	2026-04-14	2026-04-14	1	\N	\N
222	28	3	\N	2400	0	\N	2026-04-08 11:30:09.053+00	2026-04-08 11:30:09.053+00	\N	\N	Ожидает	\N	\N	packing	2400	0	2026-04-15	2026-04-15	1	\N	\N
223	28	1	\N	2400	0	\N	2026-04-08 11:30:09.055+00	2026-04-08 11:30:09.055+00	\N	\N	Ожидает	\N	\N	fg_warehouse	2400	0	2026-04-16	2026-04-16	1	\N	\N
224	28	1	\N	2400	0	\N	2026-04-08 11:30:09.058+00	2026-04-08 11:30:09.058+00	\N	\N	Ожидает	\N	\N	shipping	2400	0	2026-04-17	2026-04-17	1	\N	\N
225	29	1	\N	1162	0	\N	2026-04-08 11:41:10.163+00	2026-04-08 11:41:10.163+00	\N	\N	Ожидает	\N	\N	procurement	1162	0	2026-04-08	2026-04-10	3	\N	\N
226	29	1	\N	1162	0	\N	2026-04-08 11:41:10.169+00	2026-04-08 11:41:10.169+00	\N	\N	Ожидает	\N	\N	warehouse	1162	0	2026-04-11	2026-04-11	1	\N	\N
227	29	1	\N	1162	0	\N	2026-04-08 11:41:10.174+00	2026-04-08 11:41:10.174+00	\N	\N	Ожидает	\N	\N	cutting	1162	0	2026-04-12	2026-04-12	1	\N	\N
228	29	1	\N	1162	0	\N	2026-04-08 11:41:10.176+00	2026-04-08 11:41:10.176+00	\N	\N	Ожидает	\N	\N	sewing	1162	0	2026-04-13	2026-04-13	1	\N	\N
229	29	1	\N	1162	0	\N	2026-04-08 11:41:10.248+00	2026-04-08 11:41:10.248+00	\N	\N	Ожидает	\N	\N	qc	1162	0	2026-04-14	2026-04-14	1	\N	\N
230	29	3	\N	1162	0	\N	2026-04-08 11:41:10.253+00	2026-04-08 11:41:10.253+00	\N	\N	Ожидает	\N	\N	packing	1162	0	2026-04-15	2026-04-15	1	\N	\N
231	29	1	\N	1162	0	\N	2026-04-08 11:41:10.255+00	2026-04-08 11:41:10.255+00	\N	\N	Ожидает	\N	\N	fg_warehouse	1162	0	2026-04-16	2026-04-16	1	\N	\N
232	29	1	\N	1162	0	\N	2026-04-08 11:41:10.257+00	2026-04-08 11:41:10.257+00	\N	\N	Ожидает	\N	\N	shipping	1162	0	2026-04-17	2026-04-17	1	\N	\N
233	30	1	\N	1800	0	\N	2026-04-17 04:10:12.578+00	2026-04-17 04:10:12.578+00	\N	\N	Ожидает	\N	\N	procurement	1800	0	2026-04-01	2026-04-03	3	\N	\N
234	30	1	\N	1800	0	\N	2026-04-17 04:10:12.582+00	2026-04-17 04:10:12.582+00	\N	\N	Ожидает	\N	\N	warehouse	1800	0	2026-04-04	2026-04-04	1	\N	\N
235	30	1	\N	1800	0	\N	2026-04-17 04:10:12.585+00	2026-04-17 04:10:12.585+00	\N	\N	Ожидает	\N	\N	cutting	1800	0	2026-04-05	2026-04-05	1	\N	\N
236	30	1	\N	1800	0	\N	2026-04-17 04:10:12.619+00	2026-04-17 04:10:12.619+00	\N	\N	Ожидает	\N	\N	sewing	1800	0	2026-04-06	2026-04-06	1	\N	\N
237	30	1	\N	1800	0	\N	2026-04-17 04:10:12.622+00	2026-04-17 04:10:12.622+00	\N	\N	Ожидает	\N	\N	qc	1800	0	2026-04-07	2026-04-07	1	\N	\N
238	30	3	\N	1800	0	\N	2026-04-17 04:10:12.624+00	2026-04-17 04:10:12.624+00	\N	\N	Ожидает	\N	\N	packing	1800	0	2026-04-08	2026-04-08	1	\N	\N
239	30	1	\N	1800	0	\N	2026-04-17 04:10:12.626+00	2026-04-17 04:10:12.626+00	\N	\N	Ожидает	\N	\N	fg_warehouse	1800	0	2026-04-09	2026-04-09	1	\N	\N
240	30	1	\N	1800	0	\N	2026-04-17 04:10:12.627+00	2026-04-17 04:10:12.627+00	\N	\N	Ожидает	\N	\N	shipping	1800	0	2026-04-10	2026-04-10	1	\N	\N
241	31	1	\N	198	0	\N	2026-04-17 04:14:34.632+00	2026-04-17 04:14:34.632+00	\N	\N	Ожидает	\N	\N	procurement	198	0	2026-04-01	2026-04-03	3	\N	\N
242	31	1	\N	198	0	\N	2026-04-17 04:14:34.634+00	2026-04-17 04:14:34.634+00	\N	\N	Ожидает	\N	\N	warehouse	198	0	2026-04-04	2026-04-04	1	\N	\N
243	31	1	\N	198	0	\N	2026-04-17 04:14:34.722+00	2026-04-17 04:14:34.722+00	\N	\N	Ожидает	\N	\N	cutting	198	0	2026-04-05	2026-04-05	1	\N	\N
244	31	1	\N	198	0	\N	2026-04-17 04:14:34.724+00	2026-04-17 04:14:34.724+00	\N	\N	Ожидает	\N	\N	sewing	198	0	2026-04-06	2026-04-06	1	\N	\N
245	31	1	\N	198	0	\N	2026-04-17 04:14:34.726+00	2026-04-17 04:14:34.726+00	\N	\N	Ожидает	\N	\N	qc	198	0	2026-04-07	2026-04-07	1	\N	\N
246	31	3	\N	198	0	\N	2026-04-17 04:14:34.73+00	2026-04-17 04:14:34.73+00	\N	\N	Ожидает	\N	\N	packing	198	0	2026-04-08	2026-04-08	1	\N	\N
247	31	1	\N	198	0	\N	2026-04-17 04:14:34.731+00	2026-04-17 04:14:34.731+00	\N	\N	Ожидает	\N	\N	fg_warehouse	198	0	2026-04-09	2026-04-09	1	\N	\N
248	31	1	\N	198	0	\N	2026-04-17 04:14:34.733+00	2026-04-17 04:14:34.733+00	\N	\N	Ожидает	\N	\N	shipping	198	0	2026-04-10	2026-04-10	1	\N	\N
249	32	1	\N	438	0	\N	2026-04-17 04:18:16.358+00	2026-04-17 04:18:16.358+00	\N	\N	Ожидает	\N	\N	procurement	438	0	2026-04-01	2026-04-03	3	\N	\N
250	32	1	\N	438	0	\N	2026-04-17 04:18:16.36+00	2026-04-17 04:18:16.36+00	\N	\N	Ожидает	\N	\N	warehouse	438	0	2026-04-04	2026-04-04	1	\N	\N
251	32	1	\N	438	0	\N	2026-04-17 04:18:16.444+00	2026-04-17 04:18:16.444+00	\N	\N	Ожидает	\N	\N	cutting	438	0	2026-04-05	2026-04-05	1	\N	\N
252	32	1	\N	438	0	\N	2026-04-17 04:18:16.446+00	2026-04-17 04:18:16.446+00	\N	\N	Ожидает	\N	\N	sewing	438	0	2026-04-06	2026-04-06	1	\N	\N
253	32	1	\N	438	0	\N	2026-04-17 04:18:16.447+00	2026-04-17 04:18:16.447+00	\N	\N	Ожидает	\N	\N	qc	438	0	2026-04-07	2026-04-07	1	\N	\N
254	32	3	\N	438	0	\N	2026-04-17 04:18:16.449+00	2026-04-17 04:18:16.449+00	\N	\N	Ожидает	\N	\N	packing	438	0	2026-04-08	2026-04-08	1	\N	\N
255	32	1	\N	438	0	\N	2026-04-17 04:18:16.45+00	2026-04-17 04:18:16.45+00	\N	\N	Ожидает	\N	\N	fg_warehouse	438	0	2026-04-09	2026-04-09	1	\N	\N
256	32	1	\N	438	0	\N	2026-04-17 04:18:16.451+00	2026-04-17 04:18:16.451+00	\N	\N	Ожидает	\N	\N	shipping	438	0	2026-04-10	2026-04-10	1	\N	\N
257	33	1	\N	555	0	\N	2026-04-17 04:22:10.771+00	2026-04-17 04:22:10.771+00	\N	\N	Ожидает	\N	\N	procurement	555	0	2026-04-01	2026-04-03	3	\N	\N
258	33	1	\N	555	0	\N	2026-04-17 04:22:10.774+00	2026-04-17 04:22:10.774+00	\N	\N	Ожидает	\N	\N	warehouse	555	0	2026-04-04	2026-04-04	1	\N	\N
259	33	1	\N	555	0	\N	2026-04-17 04:22:10.776+00	2026-04-17 04:22:10.776+00	\N	\N	Ожидает	\N	\N	cutting	555	0	2026-04-05	2026-04-05	1	\N	\N
260	33	1	\N	555	0	\N	2026-04-17 04:22:10.778+00	2026-04-17 04:22:10.778+00	\N	\N	Ожидает	\N	\N	sewing	555	0	2026-04-06	2026-04-06	1	\N	\N
261	33	1	\N	555	0	\N	2026-04-17 04:22:10.781+00	2026-04-17 04:22:10.781+00	\N	\N	Ожидает	\N	\N	qc	555	0	2026-04-07	2026-04-07	1	\N	\N
262	33	3	\N	555	0	\N	2026-04-17 04:22:10.783+00	2026-04-17 04:22:10.783+00	\N	\N	Ожидает	\N	\N	packing	555	0	2026-04-08	2026-04-08	1	\N	\N
263	33	1	\N	555	0	\N	2026-04-17 04:22:10.82+00	2026-04-17 04:22:10.82+00	\N	\N	Ожидает	\N	\N	fg_warehouse	555	0	2026-04-09	2026-04-09	1	\N	\N
264	33	1	\N	555	0	\N	2026-04-17 04:22:10.824+00	2026-04-17 04:22:10.824+00	\N	\N	Ожидает	\N	\N	shipping	555	0	2026-04-10	2026-04-10	1	\N	\N
265	34	1	\N	600	0	\N	2026-04-17 04:25:32.48+00	2026-04-17 04:25:32.48+00	\N	\N	Ожидает	\N	\N	procurement	600	0	2026-04-01	2026-04-03	3	\N	\N
266	34	1	\N	600	0	\N	2026-04-17 04:25:32.483+00	2026-04-17 04:25:32.483+00	\N	\N	Ожидает	\N	\N	warehouse	600	0	2026-04-04	2026-04-04	1	\N	\N
267	34	1	\N	600	0	\N	2026-04-17 04:25:32.485+00	2026-04-17 04:25:32.485+00	\N	\N	Ожидает	\N	\N	cutting	600	0	2026-04-05	2026-04-05	1	\N	\N
268	34	1	\N	600	0	\N	2026-04-17 04:25:32.521+00	2026-04-17 04:25:32.521+00	\N	\N	Ожидает	\N	\N	sewing	600	0	2026-04-06	2026-04-06	1	\N	\N
269	34	1	\N	600	0	\N	2026-04-17 04:25:32.523+00	2026-04-17 04:25:32.523+00	\N	\N	Ожидает	\N	\N	qc	600	0	2026-04-07	2026-04-07	1	\N	\N
270	34	3	\N	600	0	\N	2026-04-17 04:25:32.545+00	2026-04-17 04:25:32.545+00	\N	\N	Ожидает	\N	\N	packing	600	0	2026-04-08	2026-04-08	1	\N	\N
271	34	1	\N	600	0	\N	2026-04-17 04:25:32.552+00	2026-04-17 04:25:32.552+00	\N	\N	Ожидает	\N	\N	fg_warehouse	600	0	2026-04-09	2026-04-09	1	\N	\N
272	34	1	\N	600	0	\N	2026-04-17 04:25:32.555+00	2026-04-17 04:25:32.555+00	\N	\N	Ожидает	\N	\N	shipping	600	0	2026-04-10	2026-04-10	1	\N	\N
273	35	1	\N	200	0	\N	2026-04-17 04:29:38.355+00	2026-04-17 04:29:38.355+00	\N	\N	Ожидает	\N	\N	procurement	200	0	2026-04-01	2026-04-03	3	\N	\N
274	35	1	\N	200	0	\N	2026-04-17 04:29:38.359+00	2026-04-17 04:29:38.359+00	\N	\N	Ожидает	\N	\N	warehouse	200	0	2026-04-04	2026-04-04	1	\N	\N
275	35	1	\N	200	0	\N	2026-04-17 04:29:38.365+00	2026-04-17 04:29:38.365+00	\N	\N	Ожидает	\N	\N	cutting	200	0	2026-04-05	2026-04-05	1	\N	\N
276	35	1	\N	200	0	\N	2026-04-17 04:29:38.369+00	2026-04-17 04:29:38.369+00	\N	\N	Ожидает	\N	\N	sewing	200	0	2026-04-06	2026-04-06	1	\N	\N
277	35	1	\N	200	0	\N	2026-04-17 04:29:38.373+00	2026-04-17 04:29:38.373+00	\N	\N	Ожидает	\N	\N	qc	200	0	2026-04-07	2026-04-07	1	\N	\N
278	35	3	\N	200	0	\N	2026-04-17 04:29:38.377+00	2026-04-17 04:29:38.377+00	\N	\N	Ожидает	\N	\N	packing	200	0	2026-04-08	2026-04-08	1	\N	\N
279	35	1	\N	200	0	\N	2026-04-17 04:29:38.38+00	2026-04-17 04:29:38.38+00	\N	\N	Ожидает	\N	\N	fg_warehouse	200	0	2026-04-09	2026-04-09	1	\N	\N
280	35	1	\N	200	0	\N	2026-04-17 04:29:38.384+00	2026-04-17 04:29:38.384+00	\N	\N	Ожидает	\N	\N	shipping	200	0	2026-04-10	2026-04-10	1	\N	\N
281	36	1	\N	200	0	\N	2026-04-17 04:36:54.422+00	2026-04-17 04:36:54.422+00	\N	\N	Ожидает	\N	\N	procurement	200	0	2026-04-01	2026-04-03	3	\N	\N
282	36	1	\N	200	0	\N	2026-04-17 04:36:54.535+00	2026-04-17 04:36:54.535+00	\N	\N	Ожидает	\N	\N	warehouse	200	0	2026-04-04	2026-04-04	1	\N	\N
283	36	1	\N	200	0	\N	2026-04-17 04:36:54.626+00	2026-04-17 04:36:54.626+00	\N	\N	Ожидает	\N	\N	cutting	200	0	2026-04-05	2026-04-05	1	\N	\N
284	36	1	\N	200	0	\N	2026-04-17 04:36:55.021+00	2026-04-17 04:36:55.021+00	\N	\N	Ожидает	\N	\N	sewing	200	0	2026-04-06	2026-04-06	1	\N	\N
285	36	1	\N	200	0	\N	2026-04-17 04:36:55.031+00	2026-04-17 04:36:55.031+00	\N	\N	Ожидает	\N	\N	qc	200	0	2026-04-07	2026-04-07	1	\N	\N
286	36	3	\N	200	0	\N	2026-04-17 04:36:55.041+00	2026-04-17 04:36:55.041+00	\N	\N	Ожидает	\N	\N	packing	200	0	2026-04-08	2026-04-08	1	\N	\N
287	36	1	\N	200	0	\N	2026-04-17 04:36:56.029+00	2026-04-17 04:36:56.029+00	\N	\N	Ожидает	\N	\N	fg_warehouse	200	0	2026-04-09	2026-04-09	1	\N	\N
288	36	1	\N	200	0	\N	2026-04-17 04:36:56.219+00	2026-04-17 04:36:56.219+00	\N	\N	Ожидает	\N	\N	shipping	200	0	2026-04-10	2026-04-10	1	\N	\N
289	37	1	\N	200	0	\N	2026-04-17 04:39:36.521+00	2026-04-17 04:39:36.521+00	\N	\N	Ожидает	\N	\N	procurement	200	0	2026-04-01	2026-04-03	3	\N	\N
290	37	1	\N	200	0	\N	2026-04-17 04:39:37.025+00	2026-04-17 04:39:37.025+00	\N	\N	Ожидает	\N	\N	warehouse	200	0	2026-04-04	2026-04-04	1	\N	\N
291	37	1	\N	200	0	\N	2026-04-17 04:39:37.135+00	2026-04-17 04:39:37.135+00	\N	\N	Ожидает	\N	\N	cutting	200	0	2026-04-05	2026-04-05	1	\N	\N
292	37	1	\N	200	0	\N	2026-04-17 04:39:37.62+00	2026-04-17 04:39:37.62+00	\N	\N	Ожидает	\N	\N	sewing	200	0	2026-04-06	2026-04-06	1	\N	\N
293	37	1	\N	200	0	\N	2026-04-17 04:39:37.821+00	2026-04-17 04:39:37.821+00	\N	\N	Ожидает	\N	\N	qc	200	0	2026-04-07	2026-04-07	1	\N	\N
294	37	3	\N	200	0	\N	2026-04-17 04:39:38.222+00	2026-04-17 04:39:38.222+00	\N	\N	Ожидает	\N	\N	packing	200	0	2026-04-08	2026-04-08	1	\N	\N
295	37	1	\N	200	0	\N	2026-04-17 04:39:38.235+00	2026-04-17 04:39:38.235+00	\N	\N	Ожидает	\N	\N	fg_warehouse	200	0	2026-04-09	2026-04-09	1	\N	\N
296	37	1	\N	200	0	\N	2026-04-17 04:39:38.24+00	2026-04-17 04:39:38.24+00	\N	\N	Ожидает	\N	\N	shipping	200	0	2026-04-10	2026-04-10	1	\N	\N
297	38	1	\N	447	0	\N	2026-04-17 04:43:00.534+00	2026-04-17 04:43:00.534+00	\N	\N	Ожидает	\N	\N	procurement	447	0	2026-04-01	2026-04-03	3	\N	\N
298	38	1	\N	447	0	\N	2026-04-17 04:43:00.538+00	2026-04-17 04:43:00.538+00	\N	\N	Ожидает	\N	\N	warehouse	447	0	2026-04-04	2026-04-04	1	\N	\N
299	38	1	\N	447	0	\N	2026-04-17 04:43:00.541+00	2026-04-17 04:43:00.541+00	\N	\N	Ожидает	\N	\N	cutting	447	0	2026-04-05	2026-04-05	1	\N	\N
300	38	1	\N	447	0	\N	2026-04-17 04:43:00.543+00	2026-04-17 04:43:00.543+00	\N	\N	Ожидает	\N	\N	sewing	447	0	2026-04-06	2026-04-06	1	\N	\N
301	38	1	\N	447	0	\N	2026-04-17 04:43:00.62+00	2026-04-17 04:43:00.62+00	\N	\N	Ожидает	\N	\N	qc	447	0	2026-04-07	2026-04-07	1	\N	\N
302	38	3	\N	447	0	\N	2026-04-17 04:43:00.622+00	2026-04-17 04:43:00.622+00	\N	\N	Ожидает	\N	\N	packing	447	0	2026-04-08	2026-04-08	1	\N	\N
303	38	1	\N	447	0	\N	2026-04-17 04:43:00.623+00	2026-04-17 04:43:00.623+00	\N	\N	Ожидает	\N	\N	fg_warehouse	447	0	2026-04-09	2026-04-09	1	\N	\N
304	38	1	\N	447	0	\N	2026-04-17 04:43:00.625+00	2026-04-17 04:43:00.625+00	\N	\N	Ожидает	\N	\N	shipping	447	0	2026-04-10	2026-04-10	1	\N	\N
305	39	1	\N	508	0	\N	2026-04-17 04:48:10.682+00	2026-04-17 04:48:10.682+00	\N	\N	Ожидает	\N	\N	procurement	508	0	2026-04-01	2026-04-03	3	\N	\N
306	39	1	\N	508	0	\N	2026-04-17 04:48:10.688+00	2026-04-17 04:48:10.688+00	\N	\N	Ожидает	\N	\N	warehouse	508	0	2026-04-04	2026-04-04	1	\N	\N
